date,close,reportedDate_point,trailing_eps_4q_point,is_forecast_point,teps_source_point,trailing_eps_4q,pe_ratio,pe_assumed_low,pe_assumed_mid,pe_assumed_high,price_est_low,price_est_mid,price_est_high,valuation_gap_mid
2020-10-02,12.99,,,,,,,,,,,,,
2020-10-05,13.15,,,,,,,,,,,,,
2020-10-06,13.04,,,,,,,,,,,,,
2020-10-07,13.18,,,,,,,,,,,,,
2020-10-08,13.28,,,,,,,,,,,,,
2020-10-09,13.3,,,,,,,,,,,,,
2020-10-12,13.45,,,,,,,,,,,,,
2020-10-13,13.46,,,,,,,,,,,,,
2020-10-14,13.31,,,,,,,,,,,,,
2020-10-15,13.7,,,,,,,,,,,,,
2020-10-16,13.92,,,,,,,,,,,,,
2020-10-19,13.82,,,,,,,,,,,,,
2020-10-20,14.49,,,,,,,,,,,,,
2020-10-21,14.9,,,,,,,,,,,,,
2020-10-22,14.76,,,,,,,,,,,,,
2020-10-23,14.58,,,,,,,,,,,,,
2020-10-26,14.8,,,,,,,,,,,,,
2020-10-27,14.88,,,,,,,,,,,,,
2020-10-28,14.44,,,,,,,,,,,,,
2020-10-29,14.66,,,,,,,,,,,,,
2020-10-30,14.7,,,,,,,,,,,,,
2020-11-02,15.13,,,,,,,,,,,,,
2020-11-03,15.39,,,,,,,,,,,,,
2020-11-04,15.72,,,,,,,,,,,,,
2020-11-05,16.51,,,,,,,,,,,,,
2020-11-06,17.5,,,,,,,,,,,,,
2020-11-09,16.19,,,,,,,,,,,,,
2020-11-10,16.71,,,,,,,,,,,,,
2020-11-11,16.48,,,,,,,,,,,,,
2020-11-12,16.25,,,,,,,,,,,,,
2020-11-13,16.67,,,,,,,,,,,,,
2020-11-16,16.43,,,,,,,,,,,,,
2020-11-17,16.1,,,,,,,,,,,,,
2020-11-18,15.22,,,,,,,,,,,,,
2020-11-19,15.24,,,,,,,,,,,,,
2020-11-20,15.82,,,,,,,,,,,,,
2020-11-23,16.0,,,,,,,,,,,,,
2020-11-24,17.0,,,,,,,,,,,,,
2020-11-25,16.7,,,,,,,,,,,,,
2020-11-27,16.58,,,,,,,,,,,,,
2020-11-30,16.45,,,,,,,,,,,,,
2020-12-01,16.88,,,,,,,,,,,,,
2020-12-02,16.41,,,,,,,,,,,,,
2020-12-03,16.2,,,,,,,,,,,,,
2020-12-04,15.88,,,,,,,,,,,,,
2020-12-07,16.19,,,,,,,,,,,,,
2020-12-08,15.96,,,,,,,,,,,,,
2020-12-09,16.85,,,,,,,,,,,,,
2020-12-10,17.49,,,,,,,,,,,,,
2020-12-11,17.58,,,,,,,,,,,,,
2020-12-14,18.0,,,,,,,,,,,,,
2020-12-15,18.5,,,,,,,,,,,,,
2020-12-16,18.85,,,,,,,,,,,,,
2020-12-17,18.81,,,,,,,,,,,,,
2020-12-18,18.41,,,,,,,,,,,,,
2020-12-21,18.6,,,,,,,,,,,,,
2020-12-22,19.98,,,,,,,,,,,,,
2020-12-23,19.53,,,,,,,,,,,,,
2020-12-24,20.14,,,,,,,,,,,,,
2020-12-28,20.88,,,,,,,,,,,,,
2020-12-29,20.98,,,,,,,,,,,,,
2020-12-30,20.8,,,,,,,,,,,,,
2020-12-31,20.73,,,,,,,,,,,,,
2021-01-04,21.19,,,,,,,,,,,,,
2021-01-05,20.67,,,,,,,,,,,,,
2021-01-06,21.17,,,,,,,,,,,,,
2021-01-07,20.51,,,,,,,,,,,,,
2021-01-08,20.78,,,,,,,,,,,,,
2021-01-11,21.89,,,,,,,,,,,,,
2021-01-12,22.53,,,,,,,,,,,,,
2021-01-13,22.03,,,,,,,,,,,,,
2021-01-14,22.57,,,,,,,,,,,,,
2021-01-15,22.18,,,,,,,,,,,,,
2021-01-19,21.58,,,,,,,,,,,,,
2021-01-20,22.52,,,,,,,,,,,,,
2021-01-21,21.8,,,,,,,,,,,,,
2021-01-22,22.46,,,,,,,,,,,,,
2021-01-25,23.69,,,,,,,,,,,,,
2021-01-26,24.29,,,,,,,,,,,,,
2021-01-27,22.08,,,,,,,,,,,,,
2021-01-28,21.07,,,,,,,,,,,,,
2021-01-29,21.5,,,,,,,,,,,,,
2021-02-01,22.1,,,,,,,,,,,,,
2021-02-02,22.75,,,,,,,,,,,,,
2021-02-03,23.62,,,,,,,,,,,,,
2021-02-04,23.93,,,,,,,,,,,,,
2021-02-05,23.92,,,,,,,,,,,,,
2021-02-08,24.0,,,,,,,,,,,,,
