date,close,reportedDate_point,trailing_eps_4q_point,is_forecast_point,teps_source_point,trailing_eps_4q,pe_ratio,pe_assumed_low,pe_assumed_mid,pe_assumed_high,price_est_low,price_est_mid,price_est_high,valuation_gap_mid
2017-02-01,62.25,2016-11-03,2.58,0.0,actual,2.58,24.127906976744185,,,,,,,
2017-02-02,62.95,2017-02-02,2.68,0.0,actual,2.68,23.48880597014925,,,,,,,
2017-02-03,69.95,,,,,2.6837500000000003,26.06427573358174,,,,,,,
2017-02-06,71.38,,,,,2.6950000000000003,26.4860853432282,,,,,,,
2017-02-07,70.69,,,,,2.69875,26.193608151922184,,,,,,,
2017-02-08,70.77,,,,,2.7025,26.186864014801102,,,,,,,
2017-02-09,71.0,,,,,2.7062500000000003,26.235565819861428,,,,,,,
2017-02-10,70.82,,,,,2.71,26.13284132841328,,,,,,,
2017-02-13,70.39,,,,,2.72125,25.86678915939366,,,,,,,
2017-02-14,70.14,,,,,2.725,25.739449541284404,,,,,,,
2017-02-15,70.2,,,,,2.72875,25.72606504809895,,,,,,,
2017-02-16,70.84,,,,,2.7325,25.92497712717292,,,,,,,
2017-02-17,70.56,,,,,2.73625,25.78711740520786,,,,,,,
2017-02-21,71.06,,,,,2.75125,25.82825988187188,,,,,,,
2017-02-22,70.73,,,,,2.7550000000000003,25.67332123411978,,,,,,,
2017-02-23,69.75,,,,,2.75875,25.28318985047576,,,,,,,
2017-02-24,69.1,,,,,2.7625,25.01357466063348,,,,,,,
2017-02-27,68.56,,,,,2.77375,24.717440288418207,,,,,,,
2017-02-28,68.56,,,,,2.7775000000000003,24.684068406840684,,,,,,,
2017-03-01,70.58,,,,,2.78125,25.37707865168539,,,,,,,
2017-03-02,70.03,,,,,2.785,25.145421903052064,,,,,,,
2017-03-03,69.85,,,,,2.7887500000000003,25.047064096817564,,,,,,,
2017-03-06,68.66,,,,,2.8000000000000003,24.52142857142857,,,,,,,
2017-03-07,68.29,,,,,2.80375,24.356665180561752,,,,,,,
2017-03-08,68.59,,,,,2.8075,24.430988423864648,,,,,,,
2017-03-09,69.0,,,,,2.81125,24.54424188528235,,,,,,,
2017-03-10,69.06,,,,,2.815,24.532859680284197,,,,,,,
2017-03-13,68.81,,,,,2.82625,24.346749226006192,,,,,,,
2017-03-14,68.54,,,,,2.83,24.219081272084807,,,,,,,
2017-03-15,69.38,,,,,2.83375,24.48345831495368,,,,,,,
2017-03-16,68.79,,,,,2.8375000000000004,24.2431718061674,,,,,,,
2017-03-17,66.58,,,,,2.84125,23.43334799824021,,,,,,,
2017-03-20,66.75,,,,,2.8525,23.400525854513585,,,,,,,
2017-03-21,65.03,,,,,2.85625,22.76761487964989,,,,,,,
2017-03-22,65.83,,,,,2.8600000000000003,23.017482517482517,,,,,,,
2017-03-23,67.24,,,,,2.86375,23.47970318638149,,,,,,,
2017-03-24,67.84,,,,,2.8675,23.658238884045332,,,,,,,
2017-03-27,68.05,,,,,2.87875,23.63873208858011,,,,,,,
2017-03-28,69.07,,,,,2.8825000000000003,23.96183868169991,,,,,,,
2017-03-29,72.72,,,,,2.88625,25.19532265049805,,,,,,,
2017-03-30,71.15,,,,,2.89,24.61937716262976,,,,,,,
2017-03-31,69.01,,,,,2.8937500000000003,23.847948164146867,,,,,,,
2017-04-03,67.95,,,,,2.905,23.390705679862307,,,,,,,
2017-04-04,69.4,,,,,2.90875,23.859045981951013,,,,,,,
2017-04-05,71.79,,,,,2.9125,24.64892703862661,,,,,,,
2017-04-06,74.68,,,,,2.91625,25.608229747106733,,,,,,,
2017-04-07,75.87,,,,,2.92,25.982876712328768,,,,,,,
2017-04-10,74.71,,,,,2.9312500000000004,25.48742004264392,,,,,,,
2017-04-11,74.28,,,,,2.935,25.308347529812607,,,,,,,
2017-04-12,76.13,,,,,2.93875,25.90557209698001,,,,,,,
2017-04-13,76.51,,,,,2.9425,26.0016992353441,,,,,,,
2017-04-17,77.0,,,,,2.9575,26.035502958579883,,,,,,,
2017-04-18,75.39,,,,,2.96125,25.45884339383706,,,,,,,
2017-04-19,75.25,,,,,2.965,25.379426644182125,,,,,,,
2017-04-20,75.49,,,,,2.96875,25.428210526315787,,,,,,,
2017-04-21,76.32,,,,,2.9725,25.6753574432296,,,,,,,
2017-04-24,75.69,,,,,2.98375,25.367406786761624,,,,,,,
2017-04-25,76.13,,,,,2.9875000000000003,25.482845188284514,,,,,,,
2017-04-26,76.14,,,,,2.99125,25.45424153781864,,,,,,,
2017-04-27,75.88,,,,,2.995,25.3355592654424,,,,,,,
2017-04-28,75.34,,,,,2.99875,25.12380158399333,,,,,,,
2017-05-01,76.4,,,,,3.01,25.382059800664454,,,,,,,
2017-05-02,76.98,,,,,3.01375,25.542928245541276,,,,,,,
2017-05-03,77.27,,,,,3.0175,25.6072908036454,,,,,,,
2017-05-04,77.56,,,,,3.02125,25.671493587091437,,,,,,,
2017-05-05,78.39,,,,,3.025,25.914049586776866,,,,,,,
2017-05-08,78.41,,,,,3.03625,25.82461918484973,,,,,,,
2017-05-09,79.0,,,,,3.04,25.98684210526316,,,,,,,
2017-05-10,79.61,,,,,3.04375,26.15523613963039,,,,,,,
2017-05-11,79.42,,,,,3.0475000000000003,26.060705496308447,,,,,,,
2017-05-12,79.62,,,,,3.05125,26.09422367882016,,,,,,,
2017-05-15,80.53,,,,,3.0625,26.295510204081637,,,,,,,
2017-05-16,80.59,,,,,3.06625,26.282918874847127,,,,,,,
2017-05-17,78.78,,,,,3.0700000000000003,25.661237785016283,,,,,,,
2017-05-18,78.12,,,,,3.07375,25.415209434729565,,,,,,,
2017-05-19,78.07,,,,,3.0775,25.36799350121852,,,,,,,
2017-05-22,78.48,,,,,3.08875,25.40833670578713,,,,,,,
2017-05-23,78.27,,,,,3.0925,25.30962004850445,,,,,,,
2017-05-24,77.95,,,,,3.09625,25.175615664109813,,,,,,,
2017-05-25,78.64,2017-05-25,3.1,0.0,actual,3.1,25.36774193548387,,,,,,,
2017-05-26,78.66,,,,,3.1141333333333336,25.25903408117828,,,,,,,
2017-05-30,78.34,,,,,3.170666666666667,24.707737594617324,,,,,,,
2017-05-31,77.52,,,,,3.1848,24.34061793519216,,,,,,,
2017-06-01,77.14,,,,,3.1989333333333336,24.11428809603201,,,,,,,
2017-06-02,77.59,,,,,3.2130666666666667,24.14826956593908,,,,,,,
2017-06-05,77.75,,,,,3.255466666666667,23.88290465268676,,,,,,,
2017-06-06,76.87,,,,,3.2696,23.51052116466846,,,,,,,
2017-06-07,76.77,,,,,3.2837333333333336,23.378877700178656,,,,,,,
2017-06-08,76.15,,,,,3.2978666666666667,23.090684887199806,,,,,,,
2017-06-09,75.1,,,,,3.3120000000000003,22.67512077294685,,,,,,,
2017-06-12,75.55,,,,,3.3544,22.522656808967326,,,,,,,
2017-06-13,75.93,,,,,3.3685333333333336,22.54096738442052,,,,,,,
2017-06-14,74.79,,,,,3.3826666666666667,22.10977532518723,,,,,,,
2017-06-15,74.1,,,,,3.3968000000000003,21.814649081488454,,,,,,,
2017-06-16,74.84,,,,,3.4109333333333334,21.94120866234071,,,,,,,
2017-06-19,76.71,,,,,3.4533333333333336,22.21332046332046,,,,,,,
2017-06-20,75.92,,,,,3.4674666666666667,21.894947319849265,,,,,,,
2017-06-21,76.42,,,,,3.4816000000000003,21.94967830882353,,,,,,,
2017-06-22,76.72,,,,,3.4957333333333334,21.94675413837821,,,,,,,
2017-06-23,78.46,,,,,3.509866666666667,22.35412551283999,,,,,,,
2017-06-26,78.85,,,,,3.5522666666666667,22.197094812701742,,,,,,,
2017-06-27,77.52,,,,,3.5664,21.736204576043068,,,,,,,
2017-06-28,78.4,,,,,3.5805333333333333,21.89617934013555,,,,,,,
2017-06-29,78.54,,,,,3.594666666666667,21.849035608308604,,,,,,,
2017-06-30,76.72,,,,,3.6088,21.259144313899355,,,,,,,
2017-07-03,75.95,,,,,3.6512,20.80138036809816,,,,,,,
2017-07-05,76.24,,,,,3.679466666666667,20.720394260037683,,,,,,,
2017-07-06,76.51,,,,,3.6936,20.71420836040719,,,,,,,
2017-07-07,77.46,,,,,3.7077333333333335,20.89147008055236,,,,,,,
2017-07-10,77.85,,,,,3.750133333333333,20.75926189291048,,,,,,,
2017-07-11,77.73,,,,,3.764266666666667,20.649440351374327,,,,,,,
2017-07-12,78.68,,,,,3.7784,20.823629049333054,,,,,,,
2017-07-13,78.56,,,,,3.7925333333333335,20.714386162283784,,,,,,,
2017-07-14,78.51,,,,,3.806666666666666,20.624343257443087,,,,,,,
2017-07-17,78.21,,,,,3.849066666666667,20.319211583760563,,,,,,,
2017-07-18,77.98,,,,,3.8632,20.18533857941603,,,,,,,
2017-07-19,78.71,,,,,3.8773333333333335,20.300034387895455,,,,,,,
2017-07-20,78.64,,,,,3.891466666666666,20.208319057082164,,,,,,,
2017-07-21,79.94,,,,,3.9056,20.468045882834904,,,,,,,
2017-07-24,80.25,,,,,3.948,20.326747720364743,,,,,,,
2017-07-25,80.06,,,,,3.9621333333333335,20.20628617579755,,,,,,,
2017-07-26,80.06,,,,,3.9762666666666666,20.1344644893032,,,,,,,
2017-07-27,78.48,,,,,3.9904,19.66720128307939,,,,,,,
2017-07-28,78.43,,,,,4.004533333333334,19.585303322900717,,,,,,,
2017-07-31,78.38,,,,,4.0469333333333335,19.367751713231417,,,,,,,
2017-08-01,79.33,,,,,4.061066666666667,19.534276708910628,,,,,,,
2017-08-02,78.11,,,,,4.0752,19.16715744012564,,,,,,,
2017-08-03,78.44,,,,,4.089333333333333,19.18161069448973,,,,,,,
2017-08-04,78.72,,,,,4.103466666666667,19.18377956849493,,,,,,,
2017-08-07,78.87,,,,,4.145866666666667,19.02376664308227,,,,,,,
2017-08-08,77.49,2017-08-08,4.16,0.0,actual,4.16,18.627403846153843,,,,,,,
2017-08-09,82.98,,,,,4.174505494505494,19.87780351690008,,,,,,,
2017-08-10,81.27,,,,,4.189010989010989,19.40076075550892,,,,,,,
2017-08-11,82.05,,,,,4.203516483516483,19.51937153612883,,,,,,,
2017-08-14,84.23,,,,,4.247032967032967,19.832669219623263,,,,,,,
2017-08-15,85.35,,,,,4.2615384615384615,20.02797833935018,,,,,,,
2017-08-16,85.79,,,,,4.2760439560439565,20.062936883223685,,,,,,,
2017-08-17,83.58,,,,,4.290549450549451,19.48002253867432,,,,,,,
2017-08-18,83.34,,,,,4.305054945054946,19.358637941596893,,,,,,,
2017-08-21,83.27,,,,,4.348571428571429,19.14881734559789,,,,,,,
2017-08-22,85.51,,,,,4.363076923076923,19.59855430183357,,,,,,,
2017-08-23,85.07,,,,,4.377582417582418,19.433100712922982,,,,,,,
2017-08-24,85.03,,,,,4.392087912087912,19.359812850280225,,,,,,,
2017-08-25,84.88,,,,,4.406593406593407,19.262044887780547,,,,,,,
2017-08-28,84.79,,,,,4.45010989010989,19.05346207032793,,,,,,,
2017-08-29,84.7,,,,,4.464615384615385,18.97139903514817,,,,,,,
2017-08-30,84.43,,,,,4.479120879120879,18.84968105986261,,,,,,,
2017-08-31,85.0,,,,,4.493626373626374,18.915680328670643,,,,,,,
2017-09-01,84.91,,,,,4.508131868131868,18.834852769110764,,,,,,,
2017-09-05,84.44,,,,,4.566153846153847,18.492587601078164,,,,,,,
