date,close,reportedDate_point,trailing_eps_4q_point,is_forecast_point,teps_source_point,trailing_eps_4q,pe_ratio,pe_assumed_low,pe_assumed_mid,pe_assumed_high,price_est_low,price_est_mid,price_est_high,valuation_gap_mid
1999-11-01,13.6875,,,,,,,,,,,,,
1999-11-02,13.72,,,,,,,,,,,,,
1999-11-03,13.53,,,,,,,,,,,,,
1999-11-04,13.75,,,,,,,,,,,,,
1999-11-05,13.735,,,,,,,,,,,,,
1999-11-08,13.22,,,,,,,,,,,,,
1999-11-09,12.905,,,,,,,,,,,,,
1999-11-10,13.0775,,,,,,,,,,,,,
1999-11-11,13.72,,,,,,,,,,,,,
1999-11-12,14.0475,,,,,,,,,,,,,
1999-11-15,14.265,,,,,,,,,,,,,
1999-11-16,14.125,,,,,,,,,,,,,
1999-11-17,14.1025,,,,,,,,,,,,,
1999-11-18,14.155,,,,,,,,,,,,,
1999-11-19,14.015,,,,,,,,,,,,,
1999-11-22,13.97,,,,,,,,,,,,,
1999-11-23,13.985,,,,,,,,,,,,,
1999-11-24,13.97,,,,,,,,,,,,,
1999-11-26,14.0625,,,,,,,,,,,,,
1999-11-29,13.5625,,,,,,,,,,,,,
1999-11-30,13.625,,,,,,,,,,,,,
1999-12-01,13.6875,,,,,,,,,,,,,
1999-12-02,13.655,,,,,,,,,,,,,
1999-12-03,13.5475,,,,,,,,,,,,,
1999-12-06,13.6875,,,,,,,,,,,,,
1999-12-07,13.095,,,,,,,,,,,,,
1999-12-08,13.5475,,,,,,,,,,,,,
1999-12-09,13.5475,,,,,,,,,,,,,
1999-12-10,13.25,,,,,,,,,,,,,
1999-12-13,13.405,,,,,,,,,,,,,
1999-12-14,13.6725,,,,,,,,,,,,,
1999-12-15,14.78,,,,,,,,,,,,,
1999-12-16,14.0625,,,,,,,,,,,,,
1999-12-17,14.11,,,,,,,,,,,,,
1999-12-20,13.78,,,,,,,,,,,,,
1999-12-21,13.5625,,,,,,,,,,,,,
1999-12-22,13.2025,,,,,,,,,,,,,
1999-12-23,13.235,,,,,,,,,,,,,
1999-12-27,13.0625,,,,,,,,,,,,,
1999-12-28,13.4525,,,,,,,,,,,,,
1999-12-29,14.125,,,,,,,,,,,,,
1999-12-30,13.9225,,,,,,,,,,,,,
1999-12-31,13.985,,,,,,,,,,,,,
2000-01-03,13.9225,,,,,,,,,,,,,
2000-01-04,13.5075,,,,,,,,,,,,,
2000-01-05,13.53,,,,,,,,,,,,,
2000-01-06,13.405,,,,,,,,,,,,,
2000-01-07,14.0625,,,,,,,,,,,,,
2000-01-10,14.095,,,,,,,,,,,,,
2000-01-11,14.03,,,,,,,,,,,,,
2000-01-12,14.3525,,,,,,,,,,,,,
2000-01-13,14.8275,,,,,,,,,,,,,
2000-01-14,15.6725,,,,,,,,,,,,,
2000-01-18,15.64,,,,,,,,,,,,,
2000-01-19,15.375,,,,,,,,,,,,,
2000-01-20,15.28,,,,,,,,,,,,,
2000-01-21,15.4525,,,,,,,,,,,,,
2000-01-24,15.54,,,,,,,,,,,,,
2000-01-25,15.655,,,,,,,,,,,,,
2000-01-26,16.845,,,,,,,,,,,,,
2000-01-27,16.75,,,,,,,,,,,,,
2000-01-28,16.515,,,,,,,,,,,,,
2000-01-31,16.25,,,,,,,,,,,,,
2000-02-01,17.125,,,,,,,,,,,,,
2000-02-02,16.9225,,,,,,,,,,,,,
2000-02-03,16.78,,,,,,,,,,,,,
2000-02-04,16.03,,,,,,,,,,,,,
2000-02-07,16.53,,,,,,,,,,,,,
2000-02-08,16.75,,,,,,,,,,,,,
2000-02-09,16.6725,,,,,,,,,,,,,
2000-02-10,16.28,,,,,,,,,,,,,
2000-02-11,16.25,,,,,,,,,,,,,
2000-02-14,16.015,,,,,,,,,,,,,
2000-02-15,16.1725,,,,,,,,,,,,,
2000-02-16,16.0,,,,,,,,,,,,,
2000-02-17,16.2025,,,,,,,,,,,,,
2000-02-18,15.71,,,,,,,,,,,,,
2000-02-22,15.4375,,,,,,,,,,,,,
2000-02-23,15.095,,,,,,,,,,,,,
2000-02-24,15.3275,,,,,,,,,,,,,
2000-02-25,15.375,,,,,,,,,,,,,
2000-02-28,15.345,,,,,,,,,,,,,
2000-02-29,15.345,,,,,,,,,,,,,
2000-03-01,15.29,,,,,,,,,,,,,
2000-03-02,15.22,,,,,,,,,,,,,
2000-03-03,14.985,,,,,,,,,,,,,
2000-03-06,13.86,,,,,,,,,,,,,
2000-03-07,13.655,,,,,,,,,,,,,
2000-03-08,13.625,,,,,,,,,,,,,
2000-03-09,12.735,,,,,,,,,,,,,
2000-03-10,12.875,,,,,,,,,,,,,
2000-03-13,10.5625,,,,,,,,,,,,,
2000-03-14,9.9375,,,,,,,,,,,,,
2000-03-15,10.155,,,,,,,,,,,,,
2000-03-16,10.64,,,,,,,,,,,,,
2000-03-17,10.5625,,,,,,,,,,,,,
2000-03-20,10.125,,,,,,,,,,,,,
2000-03-21,10.22,,,,,,,,,,,,,
2000-03-22,10.1725,,,,,,,,,,,,,
2000-03-23,9.75,,,,,,,,,,,,,
2000-03-24,9.7975,,,,,,,,,,,,,
2000-03-27,9.6375,,,,,,,,,,,,,
2000-03-28,9.14,,,,,,,,,,,,,
2000-03-29,8.9525,,,,,,,,,,,,,
2000-03-30,9.22,,,,,,,,,,,,,
2000-03-31,9.985,,,,,,,,,,,,,
2000-04-03,9.47,,,,,,,,,,,,,
2000-04-04,9.25,,,,,,,,,,,,,
2000-04-05,9.39,,,,,,,,,,,,,
2000-04-06,9.375,,,,,,,,,,,,,
2000-04-07,9.53,,,,,,,,,,,,,
2000-04-10,9.375,,,,,,,,,,,,,
2000-04-11,9.36,,,,,,,,,,,,,
2000-04-12,9.5,,,,,,,,,,,,,
2000-04-13,9.61,,,,,,,,,,,,,
2000-04-14,9.5625,,,,,,,,,,,,,
2000-04-17,9.875,,,,,,,,,,,,,
2000-04-18,9.75,,,,,,,,,,,,,
2000-04-19,9.75,,,,,,,,,,,,,
2000-04-20,9.9375,,,,,,,,,,,,,
2000-04-24,9.6875,,,,,,,,,,,,,
2000-04-25,9.9875,,,,,,,,,,,,,
2000-04-26,9.75,,,,,,,,,,,,,
2000-04-27,9.6725,,,,,,,,,,,,,
2000-04-28,9.61,,,,,,,,,,,,,
2000-05-01,10.0775,,,,,,,,,,,,,
2000-05-02,10.3275,,,,,,,,,,,,,
2000-05-03,10.095,,,,,,,,,,,,,
2000-05-04,10.39,,,,,,,,,,,,,
2000-05-05,10.985,,,,,,,,,,,,,
2000-05-08,10.2925,,,,,,,,,,,,,
2000-05-09,10.3125,,,,,,,,,,,,,
2000-05-10,10.4375,,,,,,,,,,,,,
2000-05-11,10.22,,,,,,,,,,,,,
2000-05-12,10.2975,,,,,,,,,,,,,
2000-05-15,10.4225,,,,,,,,,,,,,
2000-05-16,10.405,,,,,,,,,,,,,
2000-05-17,10.1875,,,,,,,,,,,,,
2000-05-18,10.235,,,,,,,,,,,,,
2000-05-19,10.375,,,,,,,,,,,,,
2000-05-22,10.22,,,,,,,,,,,,,
2000-05-23,10.14,,,,,,,,,,,,,
2000-05-24,9.9375,,,,,,,,,,,,,
2000-05-25,9.765,,,,,,,,,,,,,
2000-05-26,9.875,,,,,,,,,,,,,
2000-05-30,9.6875,,,,,,,,,,,,,
2000-05-31,9.7025,,,,,,,,,,,,,
2000-06-01,9.78,,,,,,,,,,,,,
2000-06-02,10.14,,,,,,,,,,,,,
2000-06-05,10.095,,,,,,,,,,,,,
2000-06-06,9.9375,,,,,,,,,,,,,
2000-06-07,10.03,,,,,,,,,,,,,
2000-06-08,9.945,,,,,,,,,,,,,
2000-06-09,9.905,,,,,,,,,,,,,
2000-06-12,10.11,,,,,,,,,,,,,
2000-06-13,10.3125,,,,,,,,,,,,,
2000-06-14,10.8275,,,,,,,,,,,,,
2000-06-15,11.39,,,,,,,,,,,,,
2000-06-16,11.8125,,,,,,,,,,,,,
2000-06-19,11.5775,,,,,,,,,,,,,
2000-06-20,11.61,,,,,,,,,,,,,
2000-06-21,11.61,,,,,,,,,,,,,
2000-06-22,11.0,,,,,,,,,,,,,
2000-06-23,10.9225,,,,,,,,,,,,,
2000-06-26,10.86,,,,,,,,,,,,,
2000-06-27,10.82,,,,,,,,,,,,,
2000-06-28,11.0,,,,,,,,,,,,,
2000-06-29,11.125,,,,,,,,,,,,,
2000-06-30,11.39,,,,,,,,,,,,,
2000-07-03,11.405,,,,,,,,,,,,,
2000-07-05,10.875,,,,,,,,,,,,,
2000-07-06,11.125,,,,,,,,,,,,,
2000-07-07,11.0,,,,,,,,,,,,,
2000-07-10,11.0,,,,,,,,,,,,,
2000-07-11,10.9375,,,,,,,,,,,,,
2000-07-12,11.155,,,,,,,,,,,,,
2000-07-13,11.265,,,,,,,,,,,,,
2000-07-14,11.0475,,,,,,,,,,,,,
2000-07-17,11.1875,,,,,,,,,,,,,
2000-07-18,10.78,,,,,,,,,,,,,
2000-07-19,10.735,,,,,,,,,,,,,
2000-07-20,10.6875,,,,,,,,,,,,,
2000-07-21,10.7025,,,,,,,,,,,,,
2000-07-24,10.485,,,,,,,,,,,,,
2000-07-25,10.345,,,,,,,,,,,,,
2000-07-26,10.27,,,,,,,,,,,,,
2000-07-27,10.1175,,,,,,,,,,,,,
2000-07-28,9.875,,,,,,,,,,,,,
2000-07-31,9.655,,,,,,,,,,,,,
2000-08-01,8.875,,,,,,,,,,,,,
2000-08-02,9.5625,,,,,,,,,,,,,
2000-08-03,8.4225,,,,,,,,,,,,,
2000-08-04,8.375,,,,,,,,,,,,,
2000-08-07,8.485,,,,,,,,,,,,,
2000-08-08,8.4525,,,,,,,,,,,,,
2000-08-09,8.28,,,,,,,,,,,,,
2000-08-10,8.2975,,,,,,,,,,,,,
2000-08-11,8.7025,,,,,,,,,,,,,
2000-08-14,8.595,,,,,,,,,,,,,
2000-08-15,8.1725,,,,,,,,,,,,,
2000-08-16,8.47,,,,,,,,,,,,,
2000-08-17,8.4225,,,,,,,,,,,,,
2000-08-18,8.6875,,,,,,,,,,,,,
2000-08-21,8.9525,,,,,,,,,,,,,
2000-08-22,9.03,,,,,,,,,,,,,
2000-08-23,8.9525,,,,,,,,,,,,,
2000-08-24,9.25,,,,,,,,,,,,,
2000-08-25,9.7975,,,,,,,,,,,,,
2000-08-28,9.5,,,,,,,,,,,,,
2000-08-29,9.28,,,,,,,,,,,,,
2000-08-30,9.2025,,,,,,,,,,,,,
2000-08-31,8.5775,,,,,,,,,,,,,
2000-09-01,8.8125,,,,,,,,,,,,,
2000-09-05,8.765,,,,,,,,,,,,,
2000-09-06,8.75,,,,,,,,,,,,,
2000-09-07,8.8125,,,,,,,,,,,,,
2000-09-08,8.6725,,,,,,,,,,,,,
2000-09-11,8.6875,,,,,,,,,,,,,
2000-09-12,8.735,,,,,,,,,,,,,
2000-09-13,8.655,,,,,,,,,,,,,
2000-09-14,8.655,,,,,,,,,,,,,
2000-09-15,8.5,,,,,,,,,,,,,
2000-09-18,8.375,,,,,,,,,,,,,
2000-09-19,8.155,,,,,,,,,,,,,
2000-09-20,7.5775,,,,,,,,,,,,,
2000-09-21,7.5,,,,,,,,,,,,,
2000-09-22,7.515,,,,,,,,,,,,,
2000-09-25,7.515,,,,,,,,,,,,,
2000-09-26,7.515,,,,,,,,,,,,,
2000-09-27,7.4375,,,,,,,,,,,,,
